YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2019,8,22,0,32.6,24.2,75,2,180
2019,8,23,0,32,24.8,77,1,180
2019,8,24,0,32.6,25,77,2,200
2019,8,25,2.8,33,25,81,1,180
2019,8,26,0,31.8,26.2,80,2,180
2019,8,27,1,33,26.4,76,2,200
2019,8,28,68.4,32.5,24,82,2,180
2019,8,29,2.2,32.7,25.3,82,2,200
2019,8,30,11,32.9,25.2,81,1,180
2019,8,31,13,30.7,24.5,86,1,180
2019,9,1,-1,30.7,25,81,2,200
2019,9,2,23.4,32.3,24,80,2,180
2019,9,3,26.6,32,23.7,83,2,180
2019,9,4,0,30.9,25.6,83,1,180
2019,9,5,-1,32.3,25.8,79,2,200
2019,9,6,36.4,32.1,23.9,82,2,180
2019,9,7,0,32.1,25,82,2,180
2019,9,8,0,33.1,25.8,79,2,180
2019,9,9,0,32.8,26,79,1,180
2019,9,10,0,33.3,24.5,72,1,180
2019,9,11,0,35,27.2,59,2,180
2019,9,12,10.5,29.7,26.2,80,2,200
2019,9,13,0,30.6,27,73,3,220
2019,9,14,0,32,25.5,75,2,180
2019,9,15,0,33,23.7,72,2,180
2019,9,16,0,31.6,25,77,2,180
2019,9,17,0,31.8,24.8,75,2,180
2019,9,18,0,31.9,24.2,75,2,180
2019,9,19,0,31.8,24.2,76,2,180
2019,9,20,0,32.2,26,77,3,180
2019,9,21,0,31.8,25.6,79,2,180
2019,9,22,0,32.7,26.6,76,2,180
2019,9,23,0,32.6,24.8,74,2,220
2019,9,24,0,34.3,23.8,70,2,40
2019,9,25,0.2,35,26.2,67,2,180
2019,9,26,0,32.3,26.4,77,3,180
2019,9,27,-1,32.8,27.7,76,3,180
2019,9,28,2.1,33,25,77,3,180
2019,9,29,2.8,32.1,25.1,77,2,180
2019,9,30,0,32,24.4,78,2,180
2019,10,1,0.8,32.4,25,74,2,180
2019,10,2,0.4,32.7,24.6,77,2,180
2019,10,3,53.3,33,23,79,1,180
2019,10,4,0.8,33.8,24,77,2,20
2019,10,5,21.1,34,24,75,2,40
2019,10,6,0,34.1,24.6,76,1,20
2019,10,7,102,34.2,23.9,77,3,180
2019,10,8,0,33.7,24.8,78,2,180
2019,10,9,0,33.4,26,74,2,200
2019,10,10,-1,32.7,25,75,2,180
2019,10,11,1.4,32.7,24.4,75,2,180
2019,10,12,1.6,32,24.8,79,2,180
2019,10,13,-1,32.3,24.1,79,2,360
2019,10,14,2,33.6,24,75,2,360
2019,10,15,18.6,32.2,24,77,2,40
2019,10,16,0,32.7,25.8,79,2,180
2019,10,17,0,32.8,25.2,77,2,200
2019,10,18,0,33,26,74,2,180
2019,10,19,1.2,33.7,26,77,2,40
2019,10,20,1.2,34.8,25,75,2,40
2019,10,21,0.2,33.8,25.7,78,2,200
2019,10,22,3.4,33.5,26,76,2,200
2019,10,23,3.4,33,24.6,75,2,200
2019,10,24,1.2,34,24.8,73,2,360
2019,10,25,0,34.2,25.4,73,2,40
2019,10,26,0.2,33,24.2,77,2,40
2019,10,27,4.8,32.2,24.5,82,2,160
2019,10,28,0,33.6,25.5,75,2,200
2019,10,29,18.4,32.8,23.8,81,2,180
2019,10,30,0,32.4,24,81,2,360
2019,10,31,0,32.1,24.7,76,2,360
2019,11,1,34.2,33.1,24.6,78,2,180
2019,11,2,0,32.7,26,78,2,200
2019,11,3,0,34.3,25.7,73,2,180
2019,11,4,0.2,32.6,24.6,80,2,180
2019,11,5,0,31.7,24.8,80,1,360
2019,11,6,0,33.4,26.3,73,1,360
2019,11,7,0,32.3,25,71,1,340
2019,11,8,-1,34.4,25,71,1,20
2019,11,9,3.9,34,23.7,76,2,20
2019,11,10,11.2,32,23.6,79,1,360
2019,11,11,0.4,33.6,24.8,76,2,70
2019,11,12,0,34,25,73,2,20
2019,11,13,0,33,24.2,75,2,40
2019,11,14,0,34.6,25.2,74,2,180
2019,11,15,0,34.9,23.8,70,1,180
2019,11,16,0,34.3,24.4,71,2,160
2019,11,17,-1,35.3,25,72,2,180
2019,11,18,50,34.4,25.5,74,2,180
2019,11,19,6.8,33.2,24.3,82,2,180
2019,11,20,1,33,24,76,2,360
2019,11,21,12.8,33.1,25.8,81,2,180
2019,11,22,8.4,32.2,25.2,81,1,360
2019,11,23,0.4,34,25.1,81,2,360
2019,11,24,-1,33.7,24.4,80,2,360
2019,11,25,14,32.4,25,78,2,20
2019,11,26,-1,34,25,75,2,40
2019,11,27,15.4,33.4,24.7,78,2,360
2019,11,28,0,34,25.6,72,3,360
2019,11,29,0.4,32.4,24.8,75,3,20
2019,11,30,0,33.7,24.2,73,3,20
2019,12,1,0,32.7,24,74,1,20
2019,12,2,0,32,24,79,1,140
2019,12,3,0,33.4,25,74,2,200
2019,12,4,19.3,34.6,26.2,73,2,180
2019,12,5,0.4,34,26,78,2,70
2019,12,6,21.2,34.1,24.2,76,2,180
2019,12,7,-1,34.1,25.8,76,2,360
2019,12,8,8.8,34.3,24.7,77,2,20
2019,12,9,1,34.1,25.7,76,2,20
2019,12,10,0.4,32.6,25.1,77,2,20
2019,12,11,0,33.9,23.3,68,2,20
2019,12,12,0,32.4,23.7,76,3,20
2019,12,13,-1,31.6,24,83,3,360
2019,12,14,10.6,29.8,25,85,2,20
2019,12,15,17.6,31.3,24,88,2,20
2019,12,16,3.2,30,24.6,85,2,20
2019,12,17,6.4,28.7,22.4,90,2,360
2019,12,18,0,32.5,23.8,75,3,360
2019,12,19,0,32.2,24.7,75,3,360
2019,12,20,7.4,31.8,24.7,81,2,20
2019,12,21,1.2,28,24.2,85,2,20
2019,12,22,1.2,30.8,23,80,2,20
2019,12,23,0,33.4,24,72,2,360
2019,12,24,0.4,32.7,25,75,2,180
2019,12,25,2.6,32,26.1,82,2,200
2019,12,26,0.4,31,25,88,1,220
2019,12,27,0,33.1,25.3,75,2,20
2019,12,28,0,33.1,24.5,74,2,360
2019,12,29,-1,32,24.9,73,3,360
2019,12,30,-1,31.8,25.1,73,2,360
2019,12,31,0,33.8,25.3,69,4,360
2020,1,1,-1,33,26.5,69,4,360
2020,1,2,27.2,28.2,23.6,88,2,360
2020,1,3,0,30,22.8,83,3,360
2020,1,4,-1,31,23.4,77,2,360
2020,1,5,0.7,31.8,24,81,2,360
2020,1,6,12.6,30.4,24,81,3,360
2020,1,7,0.2,30.2,23.7,85,2,360
2020,1,8,12,32,23.9,82,2,40
2020,1,9,1.6,29.9,24,87,2,20
2020,1,10,0,32.7,24.8,76,3,360
2020,1,11,0,33,24.6,76,3,360
2020,1,12,0.2,31.8,24.5,79,3,360
2020,1,13,-1,33.6,25.9,75,2,40
2020,1,14,-1,33.7,25.4,75,2,360
2020,1,15,7,34.4,26,73,1,70
2020,1,16,18.9,33.9,25.3,81,2,20
2020,1,17,0.3,33.6,22.5,79,2,20
2020,1,18,0,32.3,22.5,73,1,360
2020,1,19,0,34,24.5,72,2,20
2020,1,20,0,32.7,24.4,75,3,360
2020,1,21,0,32,23,67,4,360
2020,1,22,-1,31.6,24.8,73,3,360
2020,1,23,0.7,33,24.6,74,3,20
2020,1,24,17.3,33,25,80,2,20
2020,1,25,6,31.9,25.1,85,1,360
2020,1,26,-1,34,25.5,77,2,40
2020,1,27,2.2,33.9,26.2,77,2,220
2020,1,28,8.6,34.1,26,74,2,40
2020,1,29,47.4,33.8,25,76,2,70
2020,1,30,5.6,33.2,25,78,2,40
2020,1,31,0,33.2,24.6,71,3,360
2020,2,1,0,31.9,25,73,4,360
2020,2,2,0,31,23.4,74,4,360
2020,2,3,0,31.9,22.8,65,4,360
2020,2,4,0,32.5,23.8,67,6,360
2020,2,5,-1,33.9,25.1,70,3,20
2020,2,6,-1,32.9,26,79,3,20
2020,2,7,1.3,32.5,26.1,79,2,200
2020,2,8,-1,31.6,23.4,80,2,360
2020,2,9,-1,33,24.4,70,4,20
2020,2,10,2.4,31,24.7,76,3,360
2020,2,11,0,31.4,23.5,71,3,360
2020,2,12,0.8,31.8,25,75,2,360
2020,2,13,8.2,27,25,87,2,360
2020,2,14,7.4,32,24.6,83,2,360
2020,2,15,0,33.3,23,68,2,360
2020,2,16,0,33.1,24.9,72,2,20
2020,2,17,0.6,32.8,24.2,75,2,360
2020,2,18,0,33.4,24.1,66,3,10
2020,2,19,-1,30.9,23.8,74,2,340
2020,2,20,1.6,33,23.2,66,3,360
2020,2,21,0,30.9,23.4,72,2,360
2020,2,22,0,32,25,68,3,360
2020,2,23,-1,34,25,66,3,20
2020,2,24,0,32.5,25.4,71,3,20
2020,2,25,-1,31.5,24.6,74,2,360
2020,2,26,0,34,24.1,65,3,360
2020,2,27,0,31.4,25,73,2,360
2020,2,28,0.2,33.4,25.4,74,3,360
2020,2,29,0,30.9,25,75,3,360
2020,3,1,0.6,33.1,25.8,73,2,20
2020,3,2,2,31.8,23.8,73,2,360
2020,3,3,0,34,24.1,64,3,20
2020,3,4,0,33.8,26.2,67,3,360
2020,3,5,13.6,33.4,25.6,78,2,40
2020,3,6,0,32.9,26,81,2,180
2020,3,7,0,32,25.6,79,3,200
2020,3,8,0,34,24.8,72,2,360
2020,3,9,0,34,23.9,62,2,70
2020,3,10,0,34.3,23.9,67,2,360
2020,3,11,0,35,24,65,3,360
2020,3,12,0,34.1,24.6,66,3,30
2020,3,13,0,35,25.5,65,3,360
2020,3,14,0,35.1,24.6,56,3,360
2020,3,15,0,35.5,24.7,-999,3,20
2020,3,16,-1,33.8,24.5,-999,2,20
2020,3,17,1,33,24.4,-999,2,360
2020,3,18,7.1,33,24.1,-999,2,40
2020,3,19,0,34.8,24,-999,2,20
2020,3,20,0,34.7,25,-999,2,20
2020,3,21,2,33.2,24.3,-999,2,360
2020,3,22,0,33.9,24.4,-999,2,20
2020,3,23,0,33.7,26,-999,3,360
2020,3,24,1,32,24.2,-999,2,360
2020,3,25,0,34.3,25.3,66,3,360
2020,3,26,6.2,33,24.2,76,2,40
2020,3,27,-1,34,26.1,73,3,360
2020,3,28,-1,33.5,24.7,71,2,360
2020,3,29,0,35.3,26.4,66,2,360
2020,3,30,-1,34.7,25.1,69,2,360
2020,3,31,0,35.7,24.3,65,3,360
2020,4,1,0,35.7,26,62,2,360
2020,4,2,0,34,25,69,3,40
2020,4,3,-1,34.9,25,67,3,50
2020,4,4,0,35.8,24.7,64,2,360
2020,4,5,0,33.4,25,68,2,360
2020,4,6,0,35.9,26,64,2,360
2020,4,7,0,35.2,25.2,64,3,360
2020,4,8,2.8,36.2,25.7,66,2,200
2020,4,9,51.2,34.2,24.9,78,2,40
2020,4,10,0,35.1,23.6,64,2,350
2020,4,11,0,35,24.2,65,2,20
2020,4,12,0,34.7,24.9,70,2,210
2020,4,13,-1,33.8,24.2,70,2,180
2020,4,14,0,36.2,25.2,63,3,360
2020,4,15,0,34.4,26.4,70,2,180
2020,4,16,0,35.4,26,70,2,20
2020,4,17,0,34.9,24.5,68,2,20
2020,4,18,-1,33.2,25.4,73,2,360
2020,4,19,7.6,30.6,24.2,82,2,360
2020,4,20,9,33.2,25.7,79,2,360
2020,4,21,0,33.2,24.9,75,2,360
2020,4,22,0,35.2,25,67,2,200
2020,4,23,-1,35.5,25.6,69,2,40
2020,4,24,1.7,35.7,25.8,70,2,360
2020,4,25,0,35.5,26,64,2,40
2020,4,26,-1,34,25.5,73,2,20
2020,4,27,0,34,26,67,2,360
2020,4,28,-1,36.3,26,65,3,360
2020,4,29,0,35.6,26.5,64,2,360
2020,4,30,1.3,30,25.4,82,2,20
2020,5,1,-1,32.1,26.2,72,2,20
2020,5,2,0.4,34.1,26.3,69,2,200
2020,5,3,0.4,30.7,25.2,82,1,40
2020,5,4,0,34.9,26.6,70,2,180
2020,5,5,0,34.5,27.3,72,3,180
2020,5,6,0,33.5,27.2,74,2,200
2020,5,7,6.1,36.7,26.5,69,2,70
2020,5,8,21.8,35.8,26.3,75,3,340
2020,5,9,22,36.6,26.4,71,2,340
2020,5,10,0,34.1,26,75,2,40
2020,5,11,24.2,33.9,26,78,1,180
2020,5,12,-1,31.5,25.8,83,1,40
2020,5,13,22.8,33.1,26.3,78,2,180
2020,5,14,6.2,32,26.8,81,2,180
2020,5,15,0,32.9,26,78,2,200
2020,5,16,0.2,32,26.8,77,2,200
2020,5,17,10,32,26.3,83,2,70
2020,5,18,12.4,33.1,25.4,77,2,200
2020,5,19,10,32.4,25.3,81,2,180
2020,5,20,0,32,25.5,80,2,200
2020,5,21,0.3,33.7,26.3,76,2,360
2020,5,22,0,32.9,26.3,78,2,200
2020,5,23,-1,33.2,26,77,2,170
2020,5,24,-1,33.8,26.8,73,2,180
2020,5,25,0,33.2,26,76,2,360
2020,5,26,0,35,26.8,69,2,40
2020,5,27,-1,34.1,26.4,72,2,200
2020,5,28,-1,34,25.8,76,1,20
2020,5,29,7,34.2,25.2,77,2,210
2020,5,30,2.2,34.2,25.4,79,2,340
2020,5,31,3.4,34.6,25.4,78,2,30
2020,6,1,51,33.1,24.9,77,2,200
2020,6,2,0,32.5,24.9,81,2,40
2020,6,3,0.8,33,25.8,76,2,180
2020,6,4,1,33.8,25.8,78,2,180
2020,6,5,9.4,35,26,76,2,60
2020,6,6,8,35,25.7,74,2,70
2020,6,7,1.4,33.7,25.3,78,1,360
2020,6,8,2.4,33.1,25,84,2,320
2020,6,9,0,32.7,26,77,2,200
2020,6,10,0.3,32.9,26.1,76,2,180
2020,6,11,10.8,33.2,25.3,73,2,180
2020,6,12,-1,31,25,79,1,20
2020,6,13,-1,33.3,26,73,2,180
2020,6,14,92.6,31.3,24.1,88,1,20
2020,6,15,1,33.8,25,77,2,360
2020,6,16,54,33.1,25.1,78,2,40
2020,6,17,2.4,32.3,25.7,79,2,180
2020,6,18,0,32,25.6,79,2,180
2020,6,19,-1,33.8,25.9,75,2,360
2020,6,20,8.2,32.3,25,79,2,50
2020,6,21,-1,32.2,26,77,2,200
2020,6,22,-1,33,25.2,77,1,40
2020,6,23,0,33.7,26,76,2,360
2020,6,24,0,33.7,26.2,75,2,20
2020,6,25,0.3,32,24.9,80,2,180
2020,6,26,0.4,32,25.5,78,2,360
2020,6,27,1.2,27.9,23.8,89,1,330
2020,6,28,39.8,33,24.1,78,1,40
2020,6,29,0.2,31.2,24,78,1,360
2020,6,30,0,34,25.1,74,2,70
2020,7,1,6.2,34,25.5,73,2,180
2020,7,2,21,31.8,24.4,82,2,180
2020,7,3,1.4,31.7,24.6,79,2,180
2020,7,4,-1,32,24.8,77,2,360
2020,7,5,-1,34,25,71,1,70
2020,7,6,-1,31.9,25,80,2,20
2020,7,7,11.4,32.6,24.2,81,2,50
2020,7,8,-1,34,25.3,76,2,200
2020,7,9,2,32.6,25.4,76,2,180
2020,7,10,4.2,30.3,26,87,1,180
2020,7,11,0,32.4,24.7,75,2,190
2020,7,12,0,32.1,24.6,74,1,190
2020,7,13,0.1,33,23.5,75,2,200
2020,7,14,2.4,33.3,25.1,77,2,240
2020,7,15,-1,33,24.3,75,2,360
2020,7,16,0,33,25.3,73,2,180
2020,7,17,0,32.7,24.7,75,2,360
2020,7,18,0,34.5,25.8,73,2,20
2020,7,19,0.5,33.5,25.9,73,2,30
2020,7,20,0,33.6,25.5,73,2,180
2020,7,21,0,33.7,25.7,73,2,180
2020,7,22,3.6,33.4,25.7,79,2,70
2020,7,23,0,30.2,24.6,81,1,360
2020,7,24,4.6,33.5,24.3,76,2,340
2020,7,25,0.2,32.9,26,75,2,170
2020,7,26,3.3,32.1,24.5,80,1,300
2020,7,27,-1,31.8,25.3,78,1,190
2020,7,28,0.7,33,24.8,77,2,360
2020,7,29,67.7,33.4,24.4,78,2,180
2020,7,30,10.4,32,25,81,2,180
2020,7,31,30.8,31.5,24.3,81,2,180
2020,8,1,0.8,32,24.4,83,2,20
2020,8,2,0.7,31.5,25.2,78,2,360
2020,8,3,-1,30.8,25.6,80,2,360
2020,8,4,33.2,33.3,25,83,2,240
2020,8,5,8.4,31.8,25.5,84,2,160
2020,8,6,-1,31.7,24.9,79,2,180
2020,8,7,1.9,31,26.2,80,2,200
2020,8,8,1.8,32.5,25.8,76,2,200
2020,8,9,6,32.2,25,83,1,180
2020,8,10,-1,32.1,25,82,1,200
2020,8,11,1.8,32.8,25.8,79,2,180
2020,8,12,19.6,32.3,24.8,83,2,160
2020,8,13,1.3,32.8,24,79,2,180
2020,8,14,0,33,24.9,76,2,40
2020,8,15,0,33,25.1,77,2,190
2020,8,16,12,32.1,24.9,76,2,180
2020,8,17,-1,32.3,25.1,76,2,360
2020,8,18,3.6,33.6,24.7,76,2,320
2020,8,19,0,32.3,25.6,78,2,200
2020,8,20,1.2,32.4,23.5,78,2,180
2020,8,21,64,33.1,24,78,2,200
2020,8,22,0.2,28.8,22.7,88,2,360
2020,8,23,0,32.7,24.3,76,2,210
2020,8,24,0,32.7,25,75,2,200
2020,8,25,0,-999,-999,77,2,180
2020,8,26,-1,33.8,25.9,73,3,200
2020,8,27,0,31.4,25,80,2,200
2020,8,28,0,34,24.8,71,2,200
2020,8,29,10.8,33.8,25,74,2,180
2020,8,30,0,32.7,25.3,75,2,200
2020,8,31,0,33.2,25.8,75,1,190
2020,9,1,-1,32.5,26,74,2,20
2020,9,2,0.2,33.4,25,77,2,40
2020,9,3,0,33.7,25.6,73,2,180
2020,9,4,-1,33,26,73,2,200
2020,9,5,0,33.8,26,71,2,200
2020,9,6,-1,33.8,26.7,70,2,200
2020,9,7,-1,31.9,24.6,77,1,360
2020,9,8,-1,33.4,24.6,76,2,180
2020,9,9,-1,32.8,25.2,76,2,180
2020,9,10,-1,34,25.8,72,2,180
2020,9,11,0,34,26.2,74,3,200
2020,9,12,-1,34,25.6,72,2,190
2020,9,13,0,33.1,25.7,75,1,40
2020,9,14,18.6,32,24.6,84,2,180
2020,9,15,4.2,32.3,25.8,82,3,160
2020,9,16,13.2,27.6,24,94,1,360
2020,9,17,0.3,31.6,25.2,81,1,20
2020,9,18,-1,32.2,24.3,78,1,30
2020,9,19,5,34.3,24.3,78,2,70
2020,9,20,9.6,32.8,25.4,77,2,200
2020,9,21,0,34,25.9,74,2,190
2020,9,22,-1,34.3,26.3,75,2,160
2020,9,23,0,33.7,26.3,74,2,180
2020,9,24,0,33.9,24.1,77,2,200
2020,9,25,-1,34.2,25.7,75,2,180
2020,9,26,-1,30.5,24,83,2,190
2020,9,27,-1,32,25,78,1,60
2020,9,28,0,31.8,25.4,79,1,50
2020,9,29,8,33.2,23.4,81,2,360
2020,9,30,0,33,25,77,2,200
2020,10,1,18.2,34,25,75,2,180
2020,10,2,6,33.2,23.9,82,2,360
2020,10,3,34.8,33,23.5,79,2,180
2020,10,4,0,32.5,25.2,77,2,150
2020,10,5,0,34,26.1,75,2,200
2020,10,6,36.6,32.4,25.1,82,2,70
2020,10,7,5.8,30.6,25,86,1,180
2020,10,8,0,31.2,25,81,1,160
2020,10,9,9.6,33,25.2,78,1,180
2020,10,10,0,33.2,25.7,77,2,180
2020,10,11,6.8,33,24,83,2,360
2020,10,12,19.8,32.7,25.3,79,2,20
2020,10,13,9.8,32,24.9,84,2,170
2020,10,14,3.4,28,24.2,90,1,270
2020,10,15,-1,32,25,79,1,70
2020,10,16,-1,32.4,25,77,2,360
2020,10,17,-1,32.9,24.9,79,2,70
2020,10,18,3.4,32.9,25.5,80,2,40
2020,10,19,0.8,32,26.2,81,2,180
2020,10,20,0,32.4,25.8,73,3,180
2020,10,21,66.4,33.8,25.1,75,2,190
2020,10,22,-1,32.8,25.2,83,1,200
2020,10,23,60.2,33,24.1,82,2,320
2020,10,24,0.8,32.5,24.7,81,2,320
2020,10,25,5.4,31.6,24.6,82,1,180
2020,10,26,0,33.3,25.1,75,2,320
2020,10,27,0,31.2,26,81,1,180
2020,10,28,1.6,30.8,25,84,2,360
2020,10,29,0.2,33.8,24.1,76,2,70
2020,10,30,0.8,33.4,25.8,73,2,180
2020,10,31,0.2,32.3,24.4,78,2,180
2020,11,1,0.4,32.8,26.2,75,2,180
2020,11,2,0,33.6,24.5,75,2,180
2020,11,3,0,31.4,24,77,1,180
2020,11,4,0.2,32.8,24.4,76,2,90
2020,11,5,4.1,33.7,24,80,2,340
2020,11,6,-1,33,25.5,75,3,360
2020,11,7,1,31.8,24,81,2,180
2020,11,8,0,33.2,25.2,72,1,320
2020,11,9,0,33.2,25.8,73,2,160
2020,11,10,2,33.8,25.7,77,2,310
2020,11,11,0.5,34.5,26.2,74,2,180
2020,11,12,0,33.3,25.3,72,1,180
2020,11,13,0.2,34.9,26.3,72,3,290
2020,11,14,0.2,34.6,25.6,73,2,360
2020,11,15,12,34,25.5,75,2,40
2020,11,16,-1,32.9,25,78,2,360
2020,11,17,-1,33.3,25.2,76,2,30
2020,11,18,1.2,33.5,25.2,75,2,360
2020,11,19,-1,33.9,25.2,74,1,360
2020,11,20,0,34,26.3,71,2,360
2020,11,21,0.3,33,25.8,75,2,360
2020,11,22,-1,33,26,76,2,360
2020,11,23,0.8,33,25.5,74,2,10
2020,11,24,1.3,30.8,25,81,2,360
2020,11,25,0,31.4,25.3,76,2,360
2020,11,26,4.6,34,25.6,76,2,360
2020,11,27,2.4,30.9,24.9,83,3,270
2020,11,28,1,33.1,24.8,78,1,360
2020,11,29,2.6,34.1,25.1,76,1,360
2020,11,30,53.6,34,23.8,74,2,90
2020,12,1,55.2,33.5,24.1,84,2,360
2020,12,2,0,33.2,25.8,77,2,360
2020,12,3,0,32.2,24.8,80,1,180
2020,12,4,4.8,33.8,24.2,75,2,360
2020,12,5,4.3,33.7,24.9,78,2,360
2020,12,6,14.6,31.9,24,86,1,360
2020,12,7,-1,32.8,25.1,79,2,360
2020,12,8,0.9,32,24.1,84,2,10
2020,12,9,0,33.1,25.4,77,2,180
2020,12,10,0,33.7,24.5,77,2,20
2020,12,11,0,34,25.3,72,2,320
2020,12,12,39.4,34.4,24.6,76,2,360
2020,12,13,30.6,33.3,24.8,81,1,320
2020,12,14,2.2,31,25,84,2,360
2020,12,15,0.2,31.3,24.5,82,2,360
2020,12,16,-1,30.5,24.9,77,3,360
2020,12,17,53.3,28,23.1,88,2,360
2020,12,18,0.2,28.4,23.4,88,1,40
2020,12,19,0,30.2,24.8,83,1,170
2020,12,20,2.9,32.4,24.8,84,1,320
2020,12,21,0.3,30.3,24.8,83,1,290
2020,12,22,0,33,24.9,75,2,360
2020,12,23,-1,32.1,24.8,78,2,360
2020,12,24,-1,33.3,25.5,75,2,360
2020,12,25,2,30.6,25.5,80,2,360
2020,12,26,0.6,30.7,25.8,84,2,180
2020,12,27,23.8,33.2,23.9,79,2,180
2020,12,28,1,31.4,24.3,84,1,360
2020,12,29,11.8,33.2,24.7,78,2,20
2020,12,30,-1,32.4,25.8,79,2,20
2020,12,31,-1,32.4,25.4,80,1,90
2021,1,1,3.6,26.4,23.7,86,2,360
2021,1,2,57.4,31.3,24.4,85,2,360
2021,1,3,10.8,30.8,24.9,86,1,360
2021,1,4,14.2,29.6,23.3,86,2,360
2021,1,5,2.4,31.2,24.8,81,2,20
2021,1,6,13.8,28,23.7,91,2,360
2021,1,7,3.3,26.8,23.6,91,1,360
2021,1,8,0,30.3,24.2,82,1,360
2021,1,9,7.1,33.8,25,78,1,220
2021,1,10,2.5,32.9,25,78,1,360
2021,1,11,2.5,27.5,24.6,88,2,360
2021,1,12,0.4,31.4,24.9,80,2,360
2021,1,13,0,32.8,26,76,2,40
2021,1,14,-1,33,25.8,79,2,360
2021,1,15,2.6,32,24.9,82,2,360
2021,1,16,9.6,32,25.3,84,2,360
2021,1,17,1.8,29.6,24.3,83,2,20
2021,1,18,1.9,25.5,23.9,90,2,360
2021,1,19,0.1,30.2,24.7,84,1,180
2021,1,20,80.8,32.5,24.5,77,2,180
2021,1,21,0,31.2,25.4,82,1,360
2021,1,22,-1,30.1,24,81,2,90
2021,1,23,0,30,24.6,82,1,360
2021,1,24,7.7,32.8,24.9,79,3,360
2021,1,25,-1,32.2,24.2,75,3,360
2021,1,26,0,32.7,24.4,71,3,360
2021,1,27,0,32.6,23.6,73,2,20
2021,1,28,7.5,32.8,24,73,3,360
2021,1,29,0.2,30.3,24,78,3,360
2021,1,30,2.1,29.9,24.5,85,3,360
2021,1,31,36,31,23.5,80,2,20
2021,2,1,-1,30,23.5,81,2,40
2021,2,2,0,30.3,24.6,82,2,40
2021,2,3,0,33.1,24.6,74,3,360
2021,2,4,2.2,29.4,24.2,85,2,360
2021,2,5,0,32.9,24.7,78,2,10
2021,2,6,0,33.6,24.2,74,3,360
2021,2,7,0.9,31.3,24.6,83,3,40
2021,2,8,0,28,23.8,83,3,20
2021,2,9,0,32.5,25.4,76,3,180
2021,2,10,4.4,32.7,24.9,81,2,180
2021,2,11,41.9,32.5,24.5,78,2,40
2021,2,12,46.6,32.1,24.3,83,2,360
2021,2,13,-1,32.2,24.8,79,2,90
2021,2,14,50.4,33,23.7,79,2,180
2021,2,15,29.8,33.4,24.7,81,2,40
2021,2,16,1.1,32.3,23.6,80,2,360
2021,2,17,0,31.7,23.1,73,3,360
2021,2,18,-1,31.9,24.1,76,4,360
2021,2,19,-1,30.8,23.3,82,4,20
2021,2,20,0.4,30.3,23.8,75,3,360
2021,2,21,12.5,28.3,22.8,87,2,20
2021,2,22,-1,33.6,25.3,75,2,180
2021,2,23,0,33.5,24,75,2,20
2021,2,24,0,32,23.7,76,2,360
2021,2,25,0,32.6,25.8,73,2,180
2021,2,26,-1,32.4,25.7,77,2,200
2021,2,27,-1,33.5,25.2,73,2,180
2021,2,28,8.2,34.2,24.8,74,3,90
2021,3,1,0,33,24.8,75,2,30
2021,3,2,0,33.3,25.1,71,3,360
2021,3,3,0,34,23.9,65,3,360
2021,3,4,-1,33.7,25,67,2,360
2021,3,5,0.8,32.3,25,71,3,360
2021,3,6,0.6,32.9,23.3,83,3,340
2021,3,7,7.6,33.3,23.8,78,2,360
2021,3,8,3.6,32.2,24.7,76,2,350
2021,3,9,0.6,32,23.9,80,4,360
2021,3,10,1.4,30,24.4,83,3,10
2021,3,11,1.5,30.9,24.9,84,2,360
2021,3,12,0,30.9,24.3,80,1,360
2021,3,13,1,32.1,24.4,78,2,180
2021,3,14,30.7,32.8,24.8,76,2,180
2021,3,15,9.8,33,24.2,78,2,180
2021,3,16,12.3,33.4,24,76,2,360
2021,3,17,-1,34,25.7,75,2,360
2021,3,18,0,34.3,24.2,68,2,20
2021,3,19,-1,33.3,25.7,75,2,360
2021,3,20,0,33.2,26.1,73,2,20
2021,3,21,7,32.7,25.2,84,2,20
2021,3,22,-1,34,24.8,72,3,360
2021,3,23,0.6,33.7,25.2,67,3,360
2021,3,24,-1,31.5,23.7,76,3,360
2021,3,25,0,34.6,25.1,69,2,40
2021,3,26,0,34.8,25.4,68,2,360
2021,3,27,0,30.7,24.8,79,3,20
2021,3,28,2.3,32,25.4,77,2,360
2021,3,29,7.2,32.2,24.8,75,3,360
2021,3,30,1.8,30.1,25.8,88,2,360
2021,3,31,5.2,30.9,25.3,85,1,360
2021,4,1,2.8,33.6,25.9,80,1,360
2021,4,2,25.4,33.2,25.3,84,2,360
2021,4,3,0,34.3,24.6,73,2,360
2021,4,4,0,34.3,25.7,69,2,360
2021,4,5,0,34.5,25.4,69,3,360
2021,4,6,0,34.4,25.2,67,3,360
2021,4,7,10.9,34.1,25.7,74,2,40
2021,4,8,-1,33.2,25,74,2,20
2021,4,9,1.4,33.4,24.5,77,2,90
2021,4,10,41.4,34.1,24.3,78,2,90
2021,4,11,0,32.2,24,76,2,360
2021,4,12,31.6,33.1,23.5,79,2,30
2021,4,13,0.1,33.8,25.4,76,2,190
2021,4,14,9.5,33,23.3,84,2,10
2021,4,15,0.2,33.2,24.8,76,2,360
2021,4,16,26.2,32,24.8,77,2,270
